Term|Degree|Major|Course
Winter 2021 COVID19|BS|HCAD|SOC 100
Winter 2021 COVID19|BS|HCAD|SOC 270
Winter 2021 COVID19|BS|HCAD|SOC 2XX
Winter 2021 COVID19|BS|HCAD|SPN 212
Winter 2021 COVID19|BS|HCAD|SSC 1XX
Winter 2021 COVID19|BS|HCAD|THE 100
Winter 2021 COVID19|BS|HCAD|WGS 167
Winter 2021 COVID19|BS|HLSC|AGE 350
Winter 2021 COVID19|BS|HLSC|AGE 352
Winter 2021 COVID19|BS|HLSC|ART 120
Winter 2021 COVID19|BS|HLSC|ART 126
Winter 2021 COVID19|BS|HLSC|BIO 111
Winter 2021 COVID19|BS|HLSC|BIO 113
Winter 2021 COVID19|BS|HLSC|BIO 135
Winter 2021 COVID19|BS|HLSC|BIO 167
Winter 2021 COVID19|BS|HLSC|BIO 168
Winter 2021 COVID19|BS|HLSC|BIO 301
Winter 2021 COVID19|BS|HLSC|BIO 326
Winter 2021 COVID19|BS|HLSC|BIO 328
Winter 2021 COVID19|BS|HLSC|BIO 447
Winter 2021 COVID19|BS|HLSC|CHM 150
Winter 2021 COVID19|BS|HLSC|CHM 151
Winter 2021 COVID19|BS|HLSC|CHM 252
Winter 2021 COVID19|BS|HLSC|CHM 253
Winter 2021 COVID19|BS|HLSC|CHM 260
Winter 2021 COVID19|BS|HLSC|CHM 261
Winter 2021 COVID19|BS|HLSC|CHM 262
Winter 2021 COVID19|BS|HLSC|CHM 263
Winter 2021 COVID19|BS|HLSC|CHM 330
Winter 2021 COVID19|BS|HLSC|CHM 331
Winter 2021 COVID19|BS|HLSC|CHM 332
Winter 2021 COVID19|BS|HLSC|CHM 333
Winter 2021 COVID19|BS|HLSC|CHM 350
Winter 2021 COVID19|BS|HLSC|CIS 128
Winter 2021 COVID19|BS|HLSC|CIS 151
Winter 2021 COVID19|BS|HLSC|COM 210
Winter 2021 COVID19|BS|HLSC|ENG 345
Winter 2021 COVID19|BS|HLSC|GEO 203
Winter 2021 COVID19|BS|HLSC|HCR 201
Winter 2021 COVID19|BS|HLSC|HCR 300
Winter 2021 COVID19|BS|HLSC|HCR 301
Winter 2021 COVID19|BS|HLSC|HCR 304
Winter 2021 COVID19|BS|HLSC|HCR 305
Winter 2021 COVID19|BS|HLSC|HCR 362
Winter 2021 COVID19|BS|HLSC|HCR 368
Winter 2021 COVID19|BS|HLSC|HCR 376
Winter 2021 COVID19|BS|HLSC|HCR 379
Winter 2021 COVID19|BS|HLSC|HON 393
Winter 2021 COVID19|BS|HLSC|HON 494
Winter 2021 COVID19|BS|HLSC|HON 496
Winter 2021 COVID19|BS|HLSC|HON 498
Winter 2021 COVID19|BS|HLSC|MTH 120
Winter 2021 COVID19|BS|HLSC|MTP 320
Winter 2021 COVID19|BS|HLSC|MUS 226
Winter 2021 COVID19|BS|HLSC|NSC 209
Winter 2021 COVID19|BS|HLSC|NSC 393
Winter 2021 COVID19|BS|HLSC|NUR 316
Winter 2021 COVID19|BS|HLSC|NUR 351
Winter 2021 COVID19|BS|HLSC|PHL 162
Winter 2021 COVID19|BS|HLSC|PHL 168
Winter 2021 COVID19|BS|HLSC|PHS 315
Winter 2021 COVID19|BS|HLSC|PHS 331
Winter 2021 COVID19|BS|HLSC|PHS 347
Winter 2021 COVID19|BS|HLSC|PHS 390
Winter 2021 COVID19|BS|HLSC|PHS 420
Winter 2021 COVID19|BS|HLSC|PHS 421
Winter 2021 COVID19|BS|HLSC|PHY 110
Winter 2021 COVID19|BS|HLSC|PHY 143
Winter 2021 COVID19|BS|HLSC|PHY 145
Winter 2021 COVID19|BS|HLSC|POL 120
Winter 2021 COVID19|BS|HLSC|PSY 309
Winter 2021 COVID19|BS|HLSC|PSY 313
Winter 2021 COVID19|BS|HLSC|PTP 201
Winter 2021 COVID19|BS|HLSC|PTP 413
Winter 2021 COVID19|BS|HLSC|SOC 100
Winter 2021 COVID19|BS|HLSC|SOC 215
Winter 2021 COVID19|BS|HLSC|UNV 100
Winter 2021 COVID19|BS|IST|CHM 330
Winter 2021 COVID19|BS|IST|CHM 331
Winter 2021 COVID19|BS|IST|ESS 151
Winter 2021 COVID19|BS|IST|PSY 102
Winter 2021 COVID19|BS|IST|SEC 200
Winter 2021 COVID19|BS|IST|SEC 469
Winter 2021 COVID19|BS|IST|SEC 499
Winter 2021 COVID19|BS|MTH|ACC 202
Winter 2021 COVID19|BS|MTH|CIS 151
Winter 2021 COVID19|BS|MTH|CSC 310
Winter 2021 COVID19|BS|MTH|CSC 335
Winter 2021 COVID19|BS|MTH|CSC 384
Winter 2021 COVID19|BS|MTH|ECN 201
Winter 2021 COVID19|BS|MTH|ECN 314
Winter 2021 COVID19|BS|MTH|EGR 100
Winter 2021 COVID19|BS|MTH|ENG 112
Winter 2021 COVID19|BS|MTH|FRN 112
Winter 2021 COVID19|BS|MTH|HCR 101
Winter 2021 COVID19|BS|MTH|HCR 203
Winter 2021 COVID19|BS|MTH|MTH 200
Winter 2021 COVID19|BS|MTH|MTH 301
Winter 2021 COVID19|BS|MTH|MTH 333
Winter 2021 COVID19|BS|MTH|MTH 374
Winter 2021 COVID19|BS|MTH|MTH 396
Winter 2021 COVID19|BS|MTH|MTH 402
Winter 2021 COVID19|BS|MTH|MTH 470
Winter 2021 COVID19|BS|MTH|PHY 245
Winter 2021 COVID19|BS|MTH|PHY 354
Winter 2021 COVID19|BS|MTH|PHY 392
Winter 2021 COVID19|BS|MTH|PHY 433
Winter 2021 COVID19|BS|MTH|UNV 100
Winter 2021 COVID19|BS|MTHT|ARB 112
Winter 2021 COVID19|BS|MTHT|MTH 303
Winter 2021 COVID19|BS|MTHT|MTH 333
Winter 2021 COVID19|BS|MTHT|PHL 170
Winter 2021 COVID19|BS|MTP|BIO 327
Winter 2021 COVID19|BS|MTP|BIO 425
Winter 2021 COVID19|BS|MTP|BIO 439
Winter 2021 COVID19|BS|MTP|BIO 450
Winter 2021 COVID19|BS|MTP|CHM 330
Winter 2021 COVID19|BS|MTP|CHM 331
Winter 2021 COVID19|BS|MTP|CIS 360
Winter 2021 COVID19|BS|MTP|HCR 107
Winter 2021 COVID19|BS|MTP|MTP 302
Winter 2021 COVID19|BS|MTP|MTP 401
Winter 2021 COVID19|BS|MTP|PHS 347
Winter 2021 COVID19|BS|MTP|SOC 215
Winter 2021 COVID19|BS|PEDU|BIO 168
Winter 2021 COVID19|BS|PEDU|CHM 150
Winter 2021 COVID19|BS|PEDU|CHM 151
Winter 2021 COVID19|BS|PHS|AGE 352
Winter 2021 COVID19|BS|PHS|BIO 104
Winter 2021 COVID19|BS|PHS|CHM 262
Winter 2021 COVID19|BS|PHS|CIS 128
Winter 2021 COVID19|BS|PHS|COM 210
Winter 2021 COVID19|BS|PHS|COM 272
Winter 2021 COVID19|BS|PHS|ENG 345
Winter 2021 COVID19|BS|PHS|HCR 201
Winter 2021 COVID19|BS|PHS|HCR 203
Winter 2021 COVID19|BS|PHS|HCR 204
Winter 2021 COVID19|BS|PHS|HCR 300
Winter 2021 COVID19|BS|PHS|HCR 305
Winter 2021 COVID19|BS|PHS|HCR 362
Winter 2021 COVID19|BS|PHS|HCR 368
Winter 2021 COVID19|BS|PHS|HCR 370
Winter 2021 COVID19|BS|PHS|HCR 377
Winter 2021 COVID19|BS|PHS|HCR 379
Winter 2021 COVID19|BS|PHS|HCR 384
Winter 2021 COVID19|BS|PHS|HCR 385
Winter 2021 COVID19|BS|PHS|HCR 400
Winter 2021 COVID19|BS|PHS|HON 156
Winter 2021 COVID19|BS|PHS|PHL 162
Winter 2021 COVID19|BS|PHS|PHS 210
Winter 2021 COVID19|BS|PHS|PHS 315
Winter 2021 COVID19|BS|PHS|PHS 347
Winter 2021 COVID19|BS|PHS|PHS 420
Winter 2021 COVID19|BS|PHS|PHS 467
Winter 2021 COVID19|BS|PHS|POL 329
Winter 2021 COVID19|BS|PHS|PSY 100
Winter 2021 COVID19|BS|PHS|PSY 313
Winter 2021 COVID19|BS|PHY|BIO 327
Winter 2021 COVID19|BS|PHY|CHM 261
Winter 2021 COVID19|BS|PHY|CSC 175
Winter 2021 COVID19|BS|PHY|HON 393
Winter 2021 COVID19|BS|PHY|MTH 122
Winter 2021 COVID19|BS|PHY|MTH 374
Winter 2021 COVID19|BS|PHY|MTH 470
Winter 2021 COVID19|BS|PHY|PHY 245
Winter 2021 COVID19|BS|PHY|PHY 333
Winter 2021 COVID19|BS|PHY|PHY 391
Winter 2021 COVID19|BS|PHY|PHY 433
Winter 2021 COVID19|BS|PHY|POL 235
Winter 2021 COVID19|BS|PSY|ACC 1XX
Winter 2021 COVID19|BS|PSY|ACC 201
Winter 2021 COVID19|BS|PSY|AFA 203
Winter 2021 COVID19|BS|PSY|AGE 352
Winter 2021 COVID19|BS|PSY|AGE 379
Winter 2021 COVID19|BS|PSY|ANT 100
Winter 2021 COVID19|BS|PSY|ANT 106
Winter 2021 COVID19|BS|PSY|ARB 112
Winter 2021 COVID19|BS|PSY|ARH 111
Winter 2021 COVID19|BS|PSY|ART 105
Winter 2021 COVID19|BS|PSY|ART 120
Winter 2021 COVID19|BS|PSY|ART 131
Winter 2021 COVID19|BS|PSY|ART 141
Winter 2021 COVID19|BS|PSY|ART 202
Winter 2021 COVID19|BS|PSY|ART 263
Winter 2021 COVID19|BS|PSY|ART 346
Winter 2021 COVID19|BS|PSY|ART 376
Winter 2021 COVID19|BS|PSY|ASL 111
Winter 2021 COVID19|BS|PSY|AST 120
Winter 2021 COVID19|BS|PSY|BIO 103
Winter 2021 COVID19|BS|PSY|BIO 104
Winter 2021 COVID19|BS|PSY|BIO 111
Winter 2021 COVID19|BS|PSY|BIO 113
Winter 2021 COVID19|BS|PSY|BIO 135
Winter 2021 COVID19|BS|PSY|BIO 167
Winter 2021 COVID19|BS|PSY|BIO 168
Winter 2021 COVID19|BS|PSY|BIO 1XX
Winter 2021 COVID19|BS|PSY|BIO 301
Winter 2021 COVID19|BS|PSY|BIO 326
Winter 2021 COVID19|BS|PSY|BIO 327
Winter 2021 COVID19|BS|PSY|BIO 328
Winter 2021 COVID19|BS|PSY|BIO 405
Winter 2021 COVID19|BS|PSY|BIO 406
Winter 2021 COVID19|BS|PSY|BIO 432
Winter 2021 COVID19|BS|PSY|BIO 447
Winter 2021 COVID19|BS|PSY|BUS 110
Winter 2021 COVID19|BS|PSY|BUS 1XX
Winter 2021 COVID19|BS|PSY|BUS 250
Winter 2021 COVID19|BS|PSY|BUS 2XX
Winter 2021 COVID19|BS|PSY|CDR 330
Winter 2021 COVID19|BS|PSY|CHM 135
Winter 2021 COVID19|BS|PSY|CHM 150
Winter 2021 COVID19|BS|PSY|CHM 151
Winter 2021 COVID19|BS|PSY|CHM 260
Winter 2021 COVID19|BS|PSY|CHM 261
Winter 2021 COVID19|BS|PSY|CHM 262
Winter 2021 COVID19|BS|PSY|CHM 263
Winter 2021 COVID19|BS|PSY|CHM 2XX
Winter 2021 COVID19|BS|PSY|CHM 330
Winter 2021 COVID19|BS|PSY|CHM 332
Winter 2021 COVID19|BS|PSY|CHM 333
Winter 2021 COVID19|BS|PSY|CHM 350
Winter 2021 COVID19|BS|PSY|CIS 128
Winter 2021 COVID19|BS|PSY|CIS 151
Winter 2021 COVID19|BS|PSY|CIS 314
Winter 2021 COVID19|BS|PSY|COM 170
Winter 2021 COVID19|BS|PSY|COM 200
Winter 2021 COVID19|BS|PSY|COM 210
Winter 2021 COVID19|BS|PSY|COM 272
Winter 2021 COVID19|BS|PSY|COM 281
Winter 2021 COVID19|BS|PSY|COM 301
Winter 2021 COVID19|BS|PSY|CRJ 185
Winter 2021 COVID19|BS|PSY|CRJ 1XX
Winter 2021 COVID19|BS|PSY|CRJ 380
Winter 2021 COVID19|BS|PSY|CRJ 430
Winter 2021 COVID19|BS|PSY|CRJ 485
Winter 2021 COVID19|BS|PSY|CSC 175
Winter 2021 COVID19|BS|PSY|DAN 100
Winter 2021 COVID19|BS|PSY|DAN 204
Winter 2021 COVID19|BS|PSY|DAN 216
Winter 2021 COVID19|BS|PSY|ECE 100
Winter 2021 COVID19|BS|PSY|ECE 200
Winter 2021 COVID19|BS|PSY|ECE 225
Winter 2021 COVID19|BS|PSY|ECE 235
Winter 2021 COVID19|BS|PSY|ECE 240
Winter 2021 COVID19|BS|PSY|ECE 340
Winter 2021 COVID19|BS|PSY|ECE 343
Winter 2021 COVID19|BS|PSY|ECE 420
Winter 2021 COVID19|BS|PSY|ECE 467
Winter 2021 COVID19|BS|PSY|ECN 201
Winter 2021 COVID19|BS|PSY|ECN 202
Winter 2021 COVID19|BS|PSY|EDR 430
Winter 2021 COVID19|BS|PSY|EGR 100
Winter 2021 COVID19|BS|PSY|EGR 102
Winter 2021 COVID19|BS|PSY|EGR 165
Winter 2021 COVID19|BS|PSY|EGR 230
Winter 2021 COVID19|BS|PSY|EGR 280
Winter 2021 COVID19|BS|PSY|EGR 353
Winter 2021 COVID19|BS|PSY|EHS 220
Winter 2021 COVID19|BS|PSY|EIM 349
Winter 2021 COVID19|BS|PSY|ELE 1XX
Winter 2021 COVID19|BS|PSY|ENG 111
Winter 2021 COVID19|BS|PSY|ENG 112
Winter 2021 COVID19|BS|PSY|ENG 157
Winter 2021 COVID19|BS|PSY|ENG 1XX
Winter 2021 COVID19|BS|PSY|ENG 202
Winter 2021 COVID19|BS|PSY|ENG 208
Winter 2021 COVID19|BS|PSY|ENG 296
Winter 2021 COVID19|BS|PSY|ENG 297
Winter 2021 COVID19|BS|PSY|ENG 2XX
Winter 2021 COVID19|BS|PSY|ESS 100
Winter 2021 COVID19|BS|PSY|ESS 102
Winter 2021 COVID19|BS|PSY|ESS 140
Winter 2021 COVID19|BS|PSY|FIN 269
Winter 2021 COVID19|BS|PSY|FRN 112
Winter 2021 COVID19|BS|PSY|GEO 203
Winter 2021 COVID19|BS|PSY|GEO 2XX
Winter 2021 COVID19|BS|PSY|HCR 101
Winter 2021 COVID19|BS|PSY|HCR 107
Winter 2021 COVID19|BS|PSY|HCR 117
Winter 2021 COVID19|BS|PSY|HCR 201
Winter 2021 COVID19|BS|PSY|HCR 203
Winter 2021 COVID19|BS|PSY|HCR 204
Winter 2021 COVID19|BS|PSY|HCR 300
Winter 2021 COVID19|BS|PSY|HCR 304
Winter 2021 COVID19|BS|PSY|HCR 362
Winter 2021 COVID19|BS|PSY|HCR 376
Winter 2021 COVID19|BS|PSY|HCR 379
Winter 2021 COVID19|BS|PSY|HCR 385
Winter 2021 COVID19|BS|PSY|HIS 120
Winter 2021 COVID19|BS|PSY|HIS 1XX
Winter 2021 COVID19|BS|PSY|HIS 200
Winter 2021 COVID19|BS|PSY|HIS 220
Winter 2021 COVID19|BS|PSY|HIS 221
Winter 2021 COVID19|BS|PSY|HIS 329
Winter 2021 COVID19|BS|PSY|HIS 334
Winter 2021 COVID19|BS|PSY|HIS 371
Winter 2021 COVID19|BS|PSY|HON 252
Winter 2021 COVID19|BS|PSY|HON 393
Winter 2021 COVID19|BS|PSY|HUM 1XX
Winter 2021 COVID19|BS|PSY|ITL 111
Winter 2021 COVID19|BS|PSY|LIN 335
Winter 2021 COVID19|BS|PSY|MGT 1XX
Winter 2021 COVID19|BS|PSY|MGT 341
Winter 2021 COVID19|BS|PSY|MKT 2XX
Winter 2021 COVID19|BS|PSY|MTH 090
Winter 2021 COVID19|BS|PSY|MTH 111
Winter 2021 COVID19|BS|PSY|MTH 112
Winter 2021 COVID19|BS|PSY|MTH 120
Winter 2021 COVID19|BS|PSY|MTH 121
Winter 2021 COVID19|BS|PSY|MTH 1XX
Winter 2021 COVID19|BS|PSY|MTP 320
Winter 2021 COVID19|BS|PSY|MUS 100
Winter 2021 COVID19|BS|PSY|MUS 129
Winter 2021 COVID19|BS|PSY|MUS 225
Winter 2021 COVID19|BS|PSY|MUS 245
Winter 2021 COVID19|BS|PSY|MUS 2XX
Winter 2021 COVID19|BS|PSY|MUS 313
Winter 2021 COVID19|BS|PSY|MUS 392
Winter 2021 COVID19|BS|PSY|MUS 410
Winter 2021 COVID19|BS|PSY|MUS 411
Winter 2021 COVID19|BS|PSY|NSC 209
Winter 2021 COVID19|BS|PSY|NSC 373
Winter 2021 COVID19|BS|PSY|NUR 203
Winter 2021 COVID19|BS|PSY|NUR 205
Winter 2021 COVID19|BS|PSY|NUR 369
Winter 2021 COVID19|BS|PSY|PED 1XX
Winter 2021 COVID19|BS|PSY|PHL 101
Winter 2021 COVID19|BS|PSY|PHL 162
Winter 2021 COVID19|BS|PSY|PHL 168
Winter 2021 COVID19|BS|PSY|PHL 170
Winter 2021 COVID19|BS|PSY|PHL 202
Winter 2021 COVID19|BS|PSY|PHL 312
Winter 2021 COVID19|BS|PSY|PHL 323
Winter 2021 COVID19|BS|PSY|PHL 344
Winter 2021 COVID19|BS|PSY|PHS 420
Winter 2021 COVID19|BS|PSY|PHY 110
Winter 2021 COVID19|BS|PSY|PHY 143
Winter 2021 COVID19|BS|PSY|POL 120
Winter 2021 COVID19|BS|PSY|POL 1XX
Winter 2021 COVID19|BS|PSY|POL 329
Winter 2021 COVID19|BS|PSY|POL 437
Winter 2021 COVID19|BS|PSY|PSY 100
Winter 2021 COVID19|BS|PSY|PSY 102
Winter 2021 COVID19|BS|PSY|PSY 1XX
Winter 2021 COVID19|BS|PSY|PSY 2XX
Winter 2021 COVID19|BS|PSY|PSY 300
Winter 2021 COVID19|BS|PSY|PSY 309
Winter 2021 COVID19|BS|PSY|PSY 313
Winter 2021 COVID19|BS|PSY|PSY 315
Winter 2021 COVID19|BS|PSY|PSY 316
Winter 2021 COVID19|BS|PSY|PSY 317
Winter 2021 COVID19|BS|PSY|PSY 319
Winter 2021 COVID19|BS|PSY|PSY 322
Winter 2021 COVID19|BS|PSY|PSY 330
Winter 2021 COVID19|BS|PSY|PSY 336
Winter 2021 COVID19|BS|PSY|PSY 343
Winter 2021 COVID19|BS|PSY|PSY 351
Winter 2021 COVID19|BS|PSY|PSY 352
Winter 2021 COVID19|BS|PSY|PSY 365
Winter 2021 COVID19|BS|PSY|PSY 375
Winter 2021 COVID19|BS|PSY|PSY 392
Winter 2021 COVID19|BS|PSY|PSY 400
Winter 2021 COVID19|BS|PSY|PSY 401
Winter 2021 COVID19|BS|PSY|SAT 202
Winter 2021 COVID19|BS|PSY|SAT 345
Winter 2021 COVID19|BS|PSY|SCI 125
Winter 2021 COVID19|BS|PSY|SOC 100
Winter 2021 COVID19|BS|PSY|SOC 210
Winter 2021 COVID19|BS|PSY|SOC 215
Winter 2021 COVID19|BS|PSY|SOC 344
Winter 2021 COVID19|BS|PSY|SOC 354
Winter 2021 COVID19|BS|PSY|SOC 368
Winter 2021 COVID19|BS|PSY|SOC 384
Winter 2021 COVID19|BS|PSY|SPN 111
Winter 2021 COVID19|BS|PSY|SPN 2XX
Winter 2021 COVID19|BS|PSY|SPN 3XX
Winter 2021 COVID19|BS|PSY|SWR 100
Winter 2021 COVID19|BS|PSY|SWR 121
Winter 2021 COVID19|BS|PSY|SWR 270
Winter 2021 COVID19|BS|PSY|SWR 350
Winter 2021 COVID19|BS|PSY|THE 100
Winter 2021 COVID19|BS|PSY|THE 1XX
Winter 2021 COVID19|BS|PSY|THE 240
Winter 2021 COVID19|BS|PSY|WGS 100
Winter 2021 COVID19|BS|PSY|WGS 167
Winter 2021 COVID19|BS|PSY|WGS 170
Winter 2021 COVID19|BS|PSY|WGS 201
Winter 2021 COVID19|BS|RTT|BIO 168
Winter 2021 COVID19|BS|RTT|CHM 330
Winter 2021 COVID19|BS|RTT|CIS 128
Winter 2021 COVID19|BS|RTT|HCR 300
Winter 2021 COVID19|BS|RTT|HCR 304
Winter 2021 COVID19|BS|RTT|HCR 362
Winter 2021 COVID19|BS|RTT|HCR 394
Winter 2021 COVID19|BS|RTT|MTH 120
Winter 2021 COVID19|BS|RTT|MTH 121
Winter 2021 COVID19|BS|RTT|MTP 320
Winter 2021 COVID19|BS|RTT|PHL 3XX
Winter 2021 COVID19|BS|RTT|PHS 210
Winter 2021 COVID19|BS|RTT|PHS 315
Winter 2021 COVID19|BS|RTT|PHS 420
Winter 2021 COVID19|BS|RTT|PHS 421
Winter 2021 COVID19|BS|RTT|PHY 143
Winter 2021 COVID19|BS|RTT|PHY 145
Winter 2021 COVID19|BS|RTT|PHY 1XX
Winter 2021 COVID19|BS|RTT|PHY 245
Winter 2021 COVID19|BS|RTT|RTT 321
Winter 2021 COVID19|BS|RTT|RTT 405
Winter 2021 COVID19|BS|RTT|RTT 410
Winter 2021 COVID19|BS|RTT|RTT 423
Winter 2021 COVID19|BS|RTT|RTT 432
Winter 2021 COVID19|BS|RTT|RTT 433
Winter 2021 COVID19|BS|RTT|RTT 444
Winter 2021 COVID19|BS|RTT|SOC 100
Winter 2021 COVID19|BS|SUTI|CRJ 185
Winter 2021 COVID19|BS|SUTI|PHL 167
Winter 2021 COVID19|BS|SUTI|PHS 210
Winter 2021 COVID19|BS|SUTI|SAT 305
Winter 2021 COVID19|BS|SUTI|SAT 306
Winter 2021 COVID19|BS|SUTI|SWR 360
Winter 2021 COVID19|BS|SUTI|WGS 167
Winter 2021 COVID19|BS|TDES|ART 263
Winter 2021 COVID19|BS|TDES|BIO 167
Winter 2021 COVID19|BS|TDES|DAN 204
Winter 2021 COVID19|BS|TDES|FIN 269
Winter 2021 COVID19|BS|TDES|HIS 120
Winter 2021 COVID19|BS|TDES|HON 393
Winter 2021 COVID19|BS|TDES|THE 122
Winter 2021 COVID19|BS|TDES|THE 124
Winter 2021 COVID19|BS|TDES|THE 221
Winter 2021 COVID19|BS|TDES|THE 230
Winter 2021 COVID19|BS|TDES|THE 240
Winter 2021 COVID19|BS|TDES|THE 251
Winter 2021 COVID19|BS|TDES|THE 320
Winter 2021 COVID19|BS|TDES|THE 322
Winter 2021 COVID19|BS|TDES|THE 324
Winter 2021 COVID19|BS|TDES|THE 399
Winter 2021 COVID19|BS|TDES|THE 413
Winter 2021 COVID19|BS|TDES|THE 414
Winter 2021 COVID19|BS|TDES|THE 419
Winter 2021 COVID19|BS|TDES|THE 426
Winter 2021 COVID19|BS|TDES|THE 450
Winter 2021 COVID19|BS|URP|ENG 345
Winter 2021 COVID19|BS|URP|GEO 453
Winter 2021 COVID19|BS|URP|URP 491
Winter 2021 COVID19|BS|URP|URP 498
Winter 2021 COVID19|BSEG|EGR|EGR 260
Winter 2021 COVID19|BSEG|EGR|EGR 280
Winter 2021 COVID19|BSEG|EGR|EGR 281
Winter 2021 COVID19|BSEG|EGR|EGR 370
Winter 2021 COVID19|BSEG|EGR|SCM 313
Winter 2021 COVID19|BSEG|MEGN|AFA 203
Winter 2021 COVID19|BSEG|MEGN|ANT 335
Winter 2021 COVID19|BSEG|MEGN|ARH 111
Winter 2021 COVID19|BSEG|MEGN|ART 120
Winter 2021 COVID19|BSEG|MEGN|ASL 111
Winter 2021 COVID19|BSEG|MEGN|BIO 111
Winter 2021 COVID19|BSEG|MEGN|BIO 167
Winter 2021 COVID19|BSEG|MEGN|CHN 310
Winter 2021 COVID19|BSEG|MEGN|CPL 208
Winter 2021 COVID19|BSEG|MEGN|CSC 174
Winter 2021 COVID19|BSEG|MEGN|CSC 175
Winter 2021 COVID19|BSEG|MEGN|DAN 201
Winter 2021 COVID19|BSEG|MEGN|DAN 204
Winter 2021 COVID19|BSEG|MEGN|ECN 201
Winter 2021 COVID19|BSEG|MEGN|ECN 314
Winter 2021 COVID19|BSEG|MEGN|ECN 354
Winter 2021 COVID19|BSEG|MEGN|EGR 102
Winter 2021 COVID19|BSEG|MEGN|EGR 165
Winter 2021 COVID19|BSEG|MEGN|EGR 230
Winter 2021 COVID19|BSEG|MEGN|EGR 235
Winter 2021 COVID19|BSEG|MEGN|EGR 260
Winter 2021 COVID19|BSEG|MEGN|EGR 280
Winter 2021 COVID19|BSEG|MEGN|EGR 281
Winter 2021 COVID19|BSEG|MEGN|EGR 310
Winter 2021 COVID19|BSEG|MEGN|EGR 315
Winter 2021 COVID19|BSEG|MEGN|EGR 330
Winter 2021 COVID19|BSEG|MEGN|EGR 350
Winter 2021 COVID19|BSEG|MEGN|EGR 351
Winter 2021 COVID19|BSEG|MEGN|EGR 353
Winter 2021 COVID19|BSEG|MEGN|EGR 354
Winter 2021 COVID19|BSEG|MEGN|EGR 355
Winter 2021 COVID19|BSEG|MEGN|EGR 356
Winter 2021 COVID19|BSEG|MEGN|EGR 370
Winter 2021 COVID19|BSEG|MEGN|EGR 380
Winter 2021 COVID19|BSEG|MEGN|EGR 381
Winter 2021 COVID19|BSEG|MEGN|EGR 390
Winter 2021 COVID19|BSEG|MEGN|EGR 391
Winter 2021 COVID19|BSEG|MEGN|EGR 395
Winter 2021 COVID19|BSEG|MEGN|EGR 399
Winter 2021 COVID19|BSEG|MEGN|EGR 432
Winter 2021 COVID19|BSEG|MEGN|EGR 465
Winter 2021 COVID19|BSEG|MEGN|EGR 466
Winter 2021 COVID19|BSEG|MEGN|EGR 473
Winter 2021 COVID19|BSEG|MEGN|EGR 496
Winter 2021 COVID19|BSEG|MEGN|ENG 111
Winter 2021 COVID19|BSEG|MEGN|ESS 140
Winter 2021 COVID19|BSEG|MEGN|FIN 361
Winter 2021 COVID19|BSEG|MEGN|FRN 205
Winter 2021 COVID19|BSEG|MEGN|GER 301
Winter 2021 COVID19|BSEG|MEGN|HCR 101
Winter 2021 COVID19|BSEG|MEGN|HCR 117
Winter 2021 COVID19|BSEG|MEGN|HIS 114
Winter 2021 COVID19|BSEG|MEGN|HIS 120
Winter 2021 COVID19|BSEG|MEGN|HIS 200
Winter 2021 COVID19|BSEG|MEGN|HON 393
Winter 2021 COVID19|BSEG|MEGN|MTH 122
Winter 2021 COVID19|BSEG|MEGN|MTH 222
Winter 2021 COVID19|BSEG|MEGN|MTH 303
Winter 2021 COVID19|BSEG|MEGN|MUS 100
Winter 2021 COVID19|BSEG|MEGN|MUS 142
Winter 2021 COVID19|BSEG|MEGN|MUS 245
Winter 2021 COVID19|BSEG|MEGN|MUS 401
Winter 2021 COVID19|BSEG|MEGN|MUS 405
Winter 2021 COVID19|BSEG|MEGN|PHL 202
Winter 2021 COVID19|BSEG|MEGN|PHY 245
Winter 2021 COVID19|BSEG|MEGN|PSY 309
Winter 2021 COVID19|BSEG|MEGN|UNV 100
Winter 2021 COVID19|BSN|NURA|ANT 100
Winter 2021 COVID19|BSN|NURA|ART 1XX
Winter 2021 COVID19|BSN|NURA|BIO 104
Winter 2021 COVID19|BSN|NURA|BIO 113
Winter 2021 COVID19|BSN|NURA|BIO 135
Winter 2021 COVID19|BSN|NURA|BIO 167
Winter 2021 COVID19|BSN|NURA|BIO 168
Winter 2021 COVID19|BSN|NURA|BIO 1XX
Winter 2021 COVID19|BSN|NURA|BIO 2XX
Winter 2021 COVID19|BSN|NURA|BIO 3XX
Winter 2021 COVID19|BSN|NURA|BIO 431
Winter 2021 COVID19|BSN|NURA|BIO 4XX
Winter 2021 COVID19|BSN|NURA|CHM 150
Winter 2021 COVID19|BSN|NURA|CHM 151
Winter 2021 COVID19|BSN|NURA|CHM 252
Winter 2021 COVID19|BSN|NURA|CHM 260
Winter 2021 COVID19|BSN|NURA|CHM 261
Winter 2021 COVID19|BSN|NURA|CHM 263
Winter 2021 COVID19|BSN|NURA|CHM 330
Winter 2021 COVID19|BSN|NURA|CHM 331
Winter 2021 COVID19|BSN|NURA|CHM 332
Winter 2021 COVID19|BSN|NURA|CHM 333
Winter 2021 COVID19|BSN|NURA|CHM 350
Winter 2021 COVID19|BSN|NURA|COM 210
Winter 2021 COVID19|BSN|NURA|COM 272
Winter 2021 COVID19|BSN|NURA|COM 281
Winter 2021 COVID19|BSN|NURA|CRJ 185
Winter 2021 COVID19|BSN|NURA|CSC 121
